"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"9","GTDPRO","Klaus Bachler","3","1:20.314","20:55.129","Green","Track","24.652","36.567","19.095"
"32","GTD","Mikael Grenier","11","1:16.233","20:59.270","Green","Track","22.904","35.037","18.292"
"27","GTD","Marco Sorensen","14","1:17.970","21:02.412","Green","Track","23.675","35.619","18.676"
"01","GTP","Renger van der Zande","4","1:09.783","21:04.087","Green","Track","21.261","31.916","16.606"
"97","GTD","Bill Auberlen","14","1:17.323","21:06.990","Green","Track","23.675","34.805","18.843"
"5","GTP","Mike Rockenfeller","4","1:12.847","21:08.487","Green","Track","22.414","32.637","17.796"
"1","GTD","Madison Snow","13","3:27.766","21:12.019","Green","Track","150.300","37.806","19.660"
"23","GTDPRO","Ross Gunn","3","1:17.377","21:14.433","Green","Track","23.531","35.272","18.574"
"92","GTD","Alec Udell","11","1:16.329","21:15.411","Green","Track","22.922","35.072","18.335"
"12","GTD","Frankie Montecalvo","11","1:16.563","21:18.136","Green","Track","22.905","35.338","18.320"
"96","GTD","Patrick Gallagher","11","1:17.258","21:19.321","Green","Track","23.664","35.042","18.552"
"77","GTD","Alan Brynjolfsson","13","1:18.190","21:22.422","Green","Track","23.628","35.615","18.947"
"78","GTD","Loris Spinelli","12","1:24.686","21:28.066","Green","Track","22.811","38.489","23.386"
"31","GTP","Alexander Sims","5","1:09.838","21:33.428","Green","Track","21.265","31.639","16.934"
"25","GTP","Connor De Phillippi","5","1:08.354","21:35.378","Green","Track","20.463","31.299","16.592"
"60","GTP","Colin Braun","3","3:21.040","21:46.190","Green","Track","144.062","37.613","19.365"
"24","GTP","Augusto Farfus","5","1:10.895","21:50.712","Green","Track","21.639","32.138","17.118"
"33","LMP3","Joao Barbosa","13","1:12.879","21:51.910","Green","Track","21.224","34.102","17.553"
"4","LMP3","Antoine Comeau","12","1:15.998","21:53.020","Green","Track","22.189","34.980","18.829"
"10","GTP","Filipe Albuquerque","5","1:09.340","21:55.009","Green","Track","20.798","31.840","16.702"
"14","GTDPRO","Jack Hawksworth","5","1:16.563","21:58.411","Green","Track","22.706","35.335","18.522"
"6","GTP","Mathieu Jaminet","5","1:11.272","22:00.472","Green","Track","22.452","31.871","16.949"
"7","GTP","Felipe Nasr","5","1:10.334","22:02.733","Green","Track","21.033","32.160","17.141"
"30","LMP3","Ari Balogh","16","1:18.025","22:06.088","Green","Track","23.881","35.277","18.867"
"79","GTDPRO","Jules Gounon","3","3:33.899","22:09.083","Green","Track","151.063","41.830","21.006"
"17","LMP3","Anthony Mantella","14","1:29.733","22:09.144","Green","Track","36.145","35.249","18.339"
"3","GTDPRO","Antonio Garcia","5","1:16.692","22:10.760","Green","Track","22.723","35.485","18.484"
"9","GTDPRO","Klaus Bachler","4","1:17.822","22:12.951","Green","Track","23.648","35.331","18.843"
"32","GTD","Mikael Grenier","12","1:15.784","22:15.054","Green","Track","22.572","34.918","18.294"
"01","GTP","Renger van der Zande","5","1:11.036","22:15.123","Green","Track","21.475","31.884","17.677"
"27","GTD","Marco Sorensen","15","1:16.152","22:18.564","Green","Track","22.804","35.014","18.334"
"5","GTP","Mike Rockenfeller","5","1:10.442","22:18.929","Green","Track","21.429","31.937","17.076"
"97","GTD","Bill Auberlen","15","1:17.531","22:24.521","Green","Track","23.074","34.968","19.489"
"23","GTDPRO","Ross Gunn","4","1:16.421","22:30.854","Green","Track","22.838","35.192","18.391"
"1","GTD","Madison Snow","14","1:19.825","22:31.844","Green","Track","24.174","37.056","18.595"
"92","GTD","Alec Udell","12","1:17.338","22:32.749","Green","Track","22.803","35.843","18.692"
"12","GTD","Frankie Montecalvo","12","1:16.296","22:34.432","Green","Track","22.658","35.357","18.281"
"96","GTD","Patrick Gallagher","12","1:16.591","22:35.912","Green","Track","23.051","34.954","18.586"
"77","GTD","Alan Brynjolfsson","14","1:18.133","22:40.555","Green","Track","23.741","35.493","18.899"
"78","GTD","Loris Spinelli","13","1:15.269","22:43.335","Green","Track","22.573","34.532","18.164"
"31","GTP","Alexander Sims","6","1:09.918","22:43.346","Green","Track","20.396","31.839","17.683"
"25","GTP","Connor De Phillippi","6","1:08.688","22:44.066","Green","Track","20.242","31.212","17.234"
"70","GTD","Brendan Iribe","15","3:37.856","22:47.189","Green","Pit","23.457","35.671","158.728"
"60","GTP","Colin Braun","4","1:13.641","22:59.831","Green","Track","23.081","33.415","17.145"
"24","GTP","Augusto Farfus","6","1:09.743","23:00.455","Green","Track","20.966","31.726","17.051"
"10","GTP","Filipe Albuquerque","6","1:08.403","23:03.412","Green","Track","20.296","31.605","16.502"
"33","LMP3","Joao Barbosa","14","1:12.675","23:04.585","Green","Track","21.510","34.029","17.136"
"4","LMP3","Antoine Comeau","13","1:15.814","23:08.834","Green","Track","22.668","35.146","18.000"
"6","GTP","Mathieu Jaminet","6","1:09.127","23:09.599","Green","Track","21.012","31.471","16.644"
"7","GTP","Felipe Nasr","6","1:09.212","23:11.945","Green","Track","20.712","31.629","16.871"
"66","GTD","Sheena Monk","14","4:41.979","23:13.032","Green","Pit","27.206","36.631","218.142"
"14","GTDPRO","Jack Hawksworth","6","1:16.761","23:15.172","Green","Track","22.772","35.553","18.436"
"13","LMP3","Orey Fidani","13","7:38.290","23:20.114","Green","Pit","24.272","36.431","397.587"
"30","LMP3","Ari Balogh","17","1:14.574","23:20.662","Green","Track","21.827","34.819","17.928"
"17","LMP3","Anthony Mantella","15","1:14.978","23:24.122","Green","Track","22.672","34.515","17.791"
"01","GTP","Renger van der Zande","6","1:11.809","23:26.932","Green","Track","21.360","31.868","18.581"
"3","GTDPRO","Antonio Garcia","6","1:17.263","23:28.023","Green","Track","23.087","35.548","18.628"
"5","GTP","Mike Rockenfeller","6","1:11.051","23:29.980","Green","Track","21.109","32.089","17.853"
"79","GTDPRO","Jules Gounon","4","1:25.279","23:34.362","Green","Track","26.709","38.891","19.679"
"27","GTD","Marco Sorensen","16","1:17.776","23:36.340","Green","Track","23.376","35.220","19.180"
"9","GTDPRO","Klaus Bachler","5","1:25.292","23:38.243","Green","Pit","23.272","35.340","26.680"
"97","GTD","Bill Auberlen","16","1:16.228","23:40.749","Green","Track","22.755","34.905","18.568"
"23","GTDPRO","Ross Gunn","5","1:16.080","23:46.934","Green","Track","22.501","34.891","18.688"
"1","GTD","Madison Snow","15","1:16.036","23:47.880","Green","Track","22.926","34.802","18.308"
"92","GTD","Alec Udell","13","1:16.027","23:48.776","Green","Track","22.552","35.153","18.322"
"12","GTD","Frankie Montecalvo","13","1:16.469","23:50.901","Green","Track","22.638","35.327","18.504"
"96","GTD","Patrick Gallagher","13","1:16.905","23:52.817","Green","Track","23.146","35.129","18.630"
"31","GTP","Alexander Sims","7","1:09.482","23:52.828","Green","Track","20.740","31.726","17.016"
"25","GTP","Connor De Phillippi","7","1:11.177","23:55.243","Green","Track","21.747","32.074","17.356"
"77","GTD","Alan Brynjolfsson","15","1:18.436","23:58.991","Green","Track","23.849","35.647","18.940"
"57","GTD","Russell Ward","16","3:13.063","24:00.738","Green","Pit","23.669","35.643","133.751"
"60","GTP","Colin Braun","5","1:09.272","24:09.103","Green","Track","20.724","32.126","16.422"
"24","GTP","Augusto Farfus","7","1:10.404","24:10.859","Green","Track","20.874","32.756","16.774"
"10","GTP","Filipe Albuquerque","7","1:08.333","24:11.745","Green","Track","20.164","31.681","16.488"
"70","GTD","Frederik Schandorff","16","1:27.554","24:14.743","Green","Track","33.136","35.741","18.677"
"33","LMP3","Joao Barbosa","15","1:12.396","24:16.981","Green","Track","21.186","34.056","17.154"
"6","GTP","Mathieu Jaminet","7","1:08.534","24:18.133","Green","Track","20.812","31.249","16.473"
"7","GTP","Felipe Nasr","7","1:11.973","24:23.918","Green","Track","20.482","33.753","17.738"
"4","LMP3","Antoine Comeau","14","1:17.580","24:26.414","Green","Track","22.823","36.474","18.283"
"14","GTDPRO","Jack Hawksworth","7","1:16.413","24:31.585","Green","Track","22.657","35.325","18.431"
"30","LMP3","Ari Balogh","18","1:14.424","24:35.086","Green","Track","21.679","34.840","17.905"
"01","GTP","Renger van der Zande","7","1:09.950","24:36.882","Green","Track","20.768","31.814","17.368"
"5","GTP","Mike Rockenfeller","7","1:11.218","24:41.198","Green","Track","20.945","32.688","17.585"
"3","GTDPRO","Antonio Garcia","7","1:18.062","24:46.085","Green","Track","22.647","35.609","19.806"
"66","GTD","Katherine Legge","15","1:34.895","24:47.927","Green","Track","35.839","37.053","22.003"
"13","LMP3","Matthew Bell","14","1:29.387","24:49.501","Green","Track","34.395","35.948","19.044"
"27","GTD","Marco Sorensen","17","1:16.301","24:52.641","Green","Track","22.677","35.343","18.281"
"79","GTDPRO","Jules Gounon","5","1:20.148","24:54.510","Green","Track","23.983","36.288","19.877"
"31","GTP","Alexander Sims","8","1:10.353","25:03.181","Green","Track","20.719","31.761","17.873"
"23","GTDPRO","Ross Gunn","6","1:16.289","25:03.223","Green","Track","22.533","35.024","18.732"
"1","GTD","Madison Snow","16","1:17.270","25:05.150","Green","Track","22.894","34.796","19.580"
"25","GTP","Connor De Phillippi","8","1:11.301","25:06.544","Green","Track","21.224","32.069","18.008"
"74","LMP3","Gar Robinson","15","5:28.184","25:06.874","Green","Pit","21.599","36.328","270.257"
"12","GTD","Frankie Montecalvo","14","1:18.362","25:09.263","Green","Track","23.079","35.703","19.580"
"96","GTD","Patrick Gallagher","14","1:18.412","25:11.229","Green","Track","23.383","35.327","19.702"
"60","GTP","Colin Braun","6","1:08.327","25:17.430","Green","Track","19.652","31.588","17.087"
"77","GTD","Alan Brynjolfsson","16","1:18.999","25:17.990","Green","Track","23.585","35.734","19.680"
"24","GTP","Augusto Farfus","8","1:09.044","25:19.903","Green","Track","20.667","31.643","16.734"
"6","GTP","Mathieu Jaminet","8","1:10.912","25:29.045","Green","Track","20.798","32.197","17.917"
"57","GTD","Philip Ellis","17","1:29.089","25:29.827","Green","Track","34.008","35.661","19.420"
"10","GTP","Filipe Albuquerque","8","1:19.362","25:31.107","Green","Pit","21.331","31.558","26.473"
"70","GTD","Frederik Schandorff","17","1:16.789","25:31.532","Green","Track","23.235","35.183","18.371"
"7","GTP","Felipe Nasr","8","1:08.379","25:32.297","Green","Track","20.444","31.335","16.600"
"4","LMP3","Antoine Comeau","15","1:15.024","25:41.438","Green","Track","22.203","34.883","17.938"
"01","GTP","Renger van der Zande","8","1:08.910","25:45.792","Green","Track","20.593","31.687","16.630"
"14","GTDPRO","Jack Hawksworth","8","1:16.456","25:48.041","Green","Track","22.637","35.341","18.478"
"30","LMP3","Ari Balogh","19","1:15.467","25:50.553","Green","Track","21.896","35.032","18.539"
"5","GTP","Mike Rockenfeller","8","1:09.568","25:50.766","Green","Track","20.640","31.806","17.122"
"97","GTD","Bill Auberlen","17","2:18.427","25:59.176","Green","Pit","24.248","35.663","78.516"
"3","GTDPRO","Antonio Garcia","8","1:16.622","26:02.707","Green","Track","22.660","35.544","18.418"
"13","LMP3","Matthew Bell","15","1:15.836","26:05.337","Green","Track","22.509","35.020","18.307"
"66","GTD","Katherine Legge","16","1:18.444","26:06.371","Green","Track","23.665","35.367","19.412"
"27","GTD","Marco Sorensen","18","1:16.403","26:09.044","Green","Track","22.458","35.542","18.403"
"31","GTP","Alexander Sims","9","1:08.480","26:11.661","Green","Track","20.332","31.747","16.401"
"79","GTDPRO","Jules Gounon","6","1:20.430","26:14.940","Green","Track","24.233","36.927","19.270"
"25","GTP","Connor De Phillippi","9","1:09.876","26:16.420","Green","Track","21.611","31.592","16.673"
"9","GTDPRO","Patrick Pilet","6","2:41.483","26:19.726","Green","Track","104.225","37.465","19.793"
"23","GTDPRO","Ross Gunn","7","1:16.700","26:19.923","Green","Track","22.815","35.181","18.704"
"1","GTD","Madison Snow","17","1:15.721","26:20.871","Green","Track","22.609","34.878","18.234"
"60","GTP","Colin Braun","7","1:08.386","26:25.816","Green","Track","19.779","31.636","16.971"
"12","GTD","Frankie Montecalvo","15","1:16.564","26:25.827","Green","Track","22.791","35.361","18.412"
"96","GTD","Patrick Gallagher","15","1:16.935","26:28.164","Green","Track","23.130","35.152","18.653"
"74","LMP3","Felipe Fraga","16","1:28.018","26:34.892","Green","Track","33.631","36.409","17.978"
"6","GTP","Mathieu Jaminet","9","1:07.877","26:36.922","Green","Track","20.303","30.963","16.611"
"77","GTD","Alan Brynjolfsson","17","1:19.913","26:37.903","Green","Track","23.891","36.386","19.636"
"24","GTP","Augusto Farfus","9","1:20.589","26:40.492","Green","Pit","21.603","31.893","27.093"
"32","GTD","Mikael Grenier","13","4:27.564","26:42.618","Green","Pit","23.356","35.730","208.478"
"7","GTP","Felipe Nasr","9","1:14.083","26:46.380","Green","Track","22.064","32.963","19.056"
"57","GTD","Philip Ellis","18","1:17.535","26:47.362","Green","Track","23.101","35.423","19.011"
"70","GTD","Frederik Schandorff","18","1:19.468","26:51.000","Green","Track","23.535","35.397","20.536"
"01","GTP","Renger van der Zande","9","1:08.159","26:53.951","Green","Track","20.328","31.417","16.414"
"4","LMP3","Antoine Comeau","16","1:14.898","26:56.336","Green","Track","22.007","34.894","17.997"
"5","GTP","Mike Rockenfeller","9","1:11.852","27:02.618","Green","Track","22.643","32.140","17.069"
"14","GTDPRO","Jack Hawksworth","9","1:16.499","27:04.540","Green","Track","22.672","35.350","18.477"
"30","LMP3","Ari Balogh","20","1:16.768","27:07.321","Green","Track","23.285","35.090","18.393"
"3","GTDPRO","Antonio Garcia","9","1:16.513","27:19.220","Green","Track","22.585","35.467","18.461"
"13","LMP3","Matthew Bell","16","1:14.098","27:19.435","Green","Track","21.915","34.259","17.924"
"66","GTD","Katherine Legge","17","1:16.845","27:23.216","Green","Track","23.041","35.189","18.615"
"27","GTD","Marco Sorensen","19","1:16.117","27:25.161","Green","Track","22.536","35.171","18.410"
"25","GTP","Connor De Phillippi","10","1:10.408","27:26.828","Green","Track","22.034","31.750","16.624"
"97","GTD","Chandler Hull","18","1:32.599","27:31.775","Green","Track","35.563","37.577","19.459"
"79","GTDPRO","Jules Gounon","7","1:17.187","27:32.127","Green","Track","23.279","35.320","18.588"
"31","GTP","Alexander Sims","10","1:21.394","27:33.055","Green","Pit","20.944","32.584","27.866"
"60","GTP","Colin Braun","8","1:08.935","27:34.751","Green","Track","19.942","32.622","16.371"
"9","GTDPRO","Patrick Pilet","7","1:18.667","27:38.393","Green","Track","24.029","35.551","19.087"
"23","GTDPRO","Ross Gunn","8","1:20.792","27:40.715","Green","Track","24.063","35.519","21.210"
"12","GTD","Frankie Montecalvo","16","1:16.583","27:42.410","Green","Track","22.784","35.305","18.494"
"96","GTD","Patrick Gallagher","16","1:17.840","27:46.004","Green","Track","23.650","35.381","18.809"
"6","GTP","Mathieu Jaminet","10","1:09.218","27:46.140","Green","Track","20.449","32.105","16.664"
"1","GTD","Madison Snow","18","1:28.339","27:49.210","Green","Pit","23.449","35.796","29.094"
"74","LMP3","Felipe Fraga","17","1:14.517","27:49.409","Green","Track","22.163","34.875","17.479"
"7","GTP","Felipe Nasr","10","1:09.204","27:55.584","Green","Track","20.322","31.421","17.461"
"77","GTD","Alan Brynjolfsson","18","1:18.494","27:56.397","Green","Track","23.550","35.610","19.334"
"01","GTP","Renger van der Zande","10","1:09.564","28:03.515","Green","Track","20.383","31.563","17.618"
"57","GTD","Philip Ellis","19","1:17.131","28:04.493","Green","Track","22.903","35.284","18.944"
"70","GTD","Frederik Schandorff","19","1:16.436","28:07.436","Green","Track","23.041","35.045","18.350"
"4","LMP3","Antoine Comeau","17","1:15.029","28:11.365","Green","Track","22.144","34.994","17.891"
"5","GTP","Mike Rockenfeller","10","1:09.204","28:11.822","Green","Track","20.396","31.516","17.292"
"32","GTD","Mikael Grenier","14","1:32.030","28:14.648","Green","Track","35.055","37.657","19.318"
"14","GTDPRO","Jack Hawksworth","10","1:16.484","28:21.024","Green","Track","22.724","35.274","18.486"
"17","LMP3","Anthony Mantella","16","4:57.081","28:21.203","Green","Pit","22.370","34.516","240.195"
"30","LMP3","Ari Balogh","21","1:14.368","28:21.689","Green","Track","21.755","34.602","18.011"
"13","LMP3","Matthew Bell","17","1:14.789","28:34.224","Green","Track","22.874","34.469","17.446"
"66","GTD","Katherine Legge","18","1:17.076","28:40.292","Green","Track","23.009","35.447","18.620"
"27","GTD","Marco Sorensen","20","1:16.612","28:41.773","Green","Track","22.678","35.441","18.493"
"60","GTP","Colin Braun","9","1:08.652","28:43.403","Green","Track","20.606","31.662","16.384"
"3","GTDPRO","Antonio Garcia","10","1:27.443","28:46.663","Green","Pit","22.767","36.418","28.258"
"25","GTP","Connor De Phillippi","11","1:20.780","28:47.608","Green","Pit","21.437","31.775","27.568"
"92","GTD","Alec Udell","14","5:00.623","28:49.399","Green","Pit","22.886","35.214","242.523"
"97","GTD","Chandler Hull","19","1:19.035","28:50.810","Green","Track","24.041","35.795","19.199"
"79","GTDPRO","Jules Gounon","8","1:22.937","28:55.064","Green","Track","23.944","37.403","21.590"
"6","GTP","Mathieu Jaminet","11","1:09.348","28:55.488","Green","Track","20.419","31.867","17.062"
"9","GTDPRO","Patrick Pilet","8","1:17.129","28:55.522","Green","Track","23.301","35.090","18.738"
"23","GTDPRO","Ross Gunn","9","1:16.367","28:57.082","Green","Track","22.797","35.095","18.475"
"12","GTD","Frankie Montecalvo","17","1:16.577","28:58.987","Green","Track","22.862","35.328","18.387"
"74","LMP3","Felipe Fraga","18","1:14.141","29:03.550","Green","Track","21.523","34.269","18.349"
"7","GTP","Felipe Nasr","11","1:08.300","29:03.884","Green","Track","20.195","31.315","16.790"
"96","GTD","Patrick Gallagher","17","1:18.926","29:04.930","Green","Track","23.431","35.028","20.467"
"01","GTP","Renger van der Zande","11","1:07.665","29:11.180","Green","Track","19.977","31.396","16.292"
"77","GTD","Alan Brynjolfsson","19","1:18.069","29:14.466","Green","Track","23.460","35.715","18.894"
"57","GTD","Philip Ellis","20","1:16.862","29:21.355","Green","Track","23.004","35.222","18.636"
"5","GTP","Mike Rockenfeller","11","1:10.316","29:22.138","Green","Track","21.192","31.795","17.329"
"70","GTD","Frederik Schandorff","20","1:16.160","29:23.596","Green","Track","22.853","34.999","18.308"
"4","LMP3","Antoine Comeau","18","1:15.562","29:26.927","Green","Track","22.868","34.861","17.833"
"32","GTD","Mikael Grenier","15","1:17.708","29:32.356","Green","Track","23.380","35.636","18.692"
"13","LMP3","Matthew Bell","18","1:12.958","29:47.182","Green","Track","21.552","34.018","17.388"
"14","GTDPRO","Jack Hawksworth","11","1:29.443","29:50.467","Green","Pit","22.729","35.902","30.812"
"60","GTP","Colin Braun","10","1:09.664","29:53.067","Green","Track","20.189","31.744","17.731"
"17","LMP3","Anthony Mantella","17","1:32.670","29:53.873","Green","Track","37.554","36.075","19.041"
"66","GTD","Katherine Legge","19","1:17.556","29:57.848","Green","Track","22.946","35.557","19.053"
"10","GTP","Filipe Albuquerque","9","4:28.573","29:59.680","Green","Track","211.041","36.937","20.595"
"27","GTD","Marco Sorensen","21","1:27.046","30:08.819","Green","Pit","23.398","35.686","27.962"
"97","GTD","Chandler Hull","20","1:18.024","30:08.834","Green","Track","23.441","35.460","19.123"
"79","GTDPRO","Jules Gounon","9","1:17.112","30:12.176","Green","Track","23.158","35.412","18.542"
"23","GTDPRO","Ross Gunn","10","1:16.357","30:13.439","Green","Track","22.754","35.042","18.561"
"6","GTP","Mathieu Jaminet","12","1:19.042","30:14.530","Green","Pit","21.487","31.511","26.044"
"9","GTDPRO","Patrick Pilet","9","1:19.421","30:14.943","Green","Track","23.716","36.044","19.661"
"12","GTD","Frankie Montecalvo","18","1:16.752","30:15.739","Green","Track","22.824","35.412","18.516"
"7","GTP","Felipe Nasr","12","1:12.308","30:16.192","Green","Track","21.872","32.417","18.019"
"92","GTD","Alec Udell","15","1:27.750","30:17.149","Green","Track","33.221","35.470","19.059"
"74","LMP3","Felipe Fraga","19","1:13.767","30:17.317","Green","Track","21.438","34.091","18.238"
"01","GTP","Renger van der Zande","12","1:07.739","30:18.919","Green","Track","19.887","31.523","16.329"
"77","GTD","Alan Brynjolfsson","20","1:17.705","30:32.171","Green","Track","23.402","35.526","18.777"
"5","GTP","Mike Rockenfeller","12","1:10.424","30:32.562","Green","Track","21.244","32.022","17.158"
"57","GTD","Philip Ellis","21","1:16.912","30:38.267","Green","Track","23.112","35.237","18.563"
"70","GTD","Frederik Schandorff","21","1:18.429","30:42.025","Green","Track","23.067","35.083","20.279"
"4","LMP3","Antoine Comeau","19","1:19.759","30:46.686","Green","Track","22.641","37.163","19.955"
"32","GTD","Mikael Grenier","16","1:17.088","30:49.444","Green","Track","23.131","35.403","18.554"
"1","GTD","Bryan Sellers","19","3:09.234","30:58.444","Green","Track","135.547","35.132","18.555"
"13","LMP3","Matthew Bell","19","1:12.415","30:59.597","Green","Track","21.055","33.993","17.367"
"60","GTP","Colin Braun","11","1:07.716","31:00.783","Green","Track","19.674","31.541","16.501"
"17","LMP3","Anthony Mantella","18","1:15.531","31:09.404","Green","Track","22.665","34.967","17.899"
"33","LMP3","Joao Barbosa","16","6:53.317","31:10.298","Green","Pit","21.621","35.133","356.563"
"66","GTD","Katherine Legge","20","1:16.371","31:14.219","Green","Track","22.886","35.223","18.262"
"10","GTP","Filipe Albuquerque","10","1:16.592","31:16.272","Green","Track","24.571","33.810","18.211"
"97","GTD","Chandler Hull","21","1:18.343","31:27.177","Green","Track","23.670","35.481","19.192"
"7","GTP","Felipe Nasr","13","1:11.145","31:27.337","Green","Track","21.887","32.155","17.103"
"79","GTDPRO","Jules Gounon","10","1:16.554","31:28.730","Green","Track","22.788","35.236","18.530"
"96","GTD","Patrick Gallagher","18","2:24.774","31:29.704","Green","Pit","24.049","35.361","85.364"
"23","GTDPRO","Ross Gunn","11","1:16.463","31:29.902","Green","Track","22.762","35.170","18.531"
"9","GTDPRO","Patrick Pilet","10","1:18.714","31:33.657","Green","Track","24.069","35.393","19.252"
"74","LMP3","Felipe Fraga","20","1:16.447","31:33.764","Green","Track","22.532","35.199","18.716"
"12","GTD","Frankie Montecalvo","19","1:18.830","31:34.569","Green","Track","23.793","35.898","19.139"
"92","GTD","Alec Udell","16","1:18.561","31:35.710","Green","Track","23.827","35.581","19.153"
"5","GTP","Mike Rockenfeller","13","1:09.160","31:41.722","Green","Track","20.824","31.462","16.874"
"01","GTP","Renger van der Zande","13","1:23.698","31:42.617","Green","Pit","22.428","33.359","27.911"
"57","GTD","Philip Ellis","22","1:16.932","31:55.199","Green","Track","22.824","35.191","18.917"
"70","GTD","Frederik Schandorff","22","1:16.280","31:58.305","Green","Track","22.874","34.974","18.432"
"4","LMP3","Antoine Comeau","20","1:15.056","32:01.742","Green","Track","22.229","34.955","17.872"
"32","GTD","Mikael Grenier","17","1:16.845","32:06.289","Green","Track","22.983","35.291","18.571"
"13","LMP3","Matthew Bell","20","1:13.608","32:13.205","Green","Track","21.869","34.367","17.372"
"1","GTD","Bryan Sellers","20","1:16.977","32:15.421","Green","Track","23.551","34.918","18.508"
"60","GTP","Colin Braun","12","1:19.871","32:20.654","Green","Pit","20.990","31.975","26.906"
"91","GTD","Kay van Berlo","13","12:06.867","32:22.160","Green","Pit","24.052","35.426","667.389"
"17","LMP3","Anthony Mantella","19","1:14.874","32:24.278","Green","Track","21.818","34.811","18.245"
"10","GTP","Filipe Albuquerque","11","1:12.763","32:29.035","Green","Track","22.692","32.675","17.396"
"30","LMP3","Ari Balogh","22","4:15.302","32:36.991","Green","Pit","22.533","35.291","197.478"
"7","GTP","Felipe Nasr","14","1:13.573","32:40.910","Green","Track","20.882","31.887","20.804"
"33","LMP3","Lance Willsey","17","1:35.497","32:45.795","Green","Track","39.157","36.813","19.527"
"97","GTD","Chandler Hull","22","1:19.081","32:46.258","Green","Track","23.727","35.871","19.483"
"23","GTDPRO","Ross Gunn","12","1:16.748","32:46.650","Green","Track","22.859","35.279","18.610"
"74","LMP3","Felipe Fraga","21","1:12.993","32:46.757","Green","Track","21.457","34.149","17.387"
"79","GTDPRO","Jules Gounon","11","1:21.917","32:50.647","Green","Track","23.456","37.820","20.641"
"9","GTDPRO","Patrick Pilet","11","1:17.520","32:51.177","Green","Track","23.374","35.077","19.069"
"92","GTD","Alec Udell","17","1:16.839","32:52.549","Green","Track","23.030","35.204","18.605"
"96","GTD","Patrick Gallagher","19","1:30.591","33:00.295","Green","Track","36.218","35.407","18.966"
"12","GTD","Frankie Montecalvo","20","1:26.044","33:00.613","Green","Pit","22.914","35.352","27.778"
"57","GTD","Philip Ellis","23","1:16.537","33:11.736","Green","Track","22.812","35.205","18.520"
"27","GTD","Roman De Angelis","22","3:06.097","33:14.916","Green","Pit","119.254","37.723","29.120"
"4","LMP3","Antoine Comeau","21","1:14.525","33:16.267","Green","Track","22.041","34.742","17.742"
"32","GTD","Mikael Grenier","18","1:16.712","33:23.001","Green","Track","22.872","35.302","18.538"
"13","LMP3","Matthew Bell","21","1:12.109","33:25.314","Green","Track","20.953","33.844","17.312"
"77","GTD","Alan Brynjolfsson","21","2:53.846","33:26.017","Green","Pit","25.891","37.296","110.659"
"1","GTD","Bryan Sellers","21","1:16.138","33:31.559","Green","Track","22.932","34.810","18.396"
"10","GTP","Filipe Albuquerque","12","1:10.530","33:39.565","Green","Track","21.047","31.952","17.531"
"17","LMP3","Anthony Mantella","20","1:15.303","33:39.581","Green","Track","22.213","34.912","18.178"
"78","GTD","Loris Spinelli","14","11:08.982","33:52.317","Green","Pit","23.790","35.302","609.890"
"91","GTD","Kay van Berlo","14","1:31.291","33:53.451","Green","Track","33.725","36.278","21.288"
"14","GTDPRO","Ben Barnicoat","12","4:07.853","33:58.320","Green","Track","193.017","36.031","18.805"
"7","GTP","Felipe Nasr","15","1:21.945","34:02.855","Green","Pit","20.574","32.310","29.061"
"74","LMP3","Felipe Fraga","22","1:16.490","34:03.247","Green","Track","22.507","35.337","18.646"
"33","LMP3","Lance Willsey","18","1:18.067","34:03.862","Green","Track","23.181","35.621","19.265"
"23","GTDPRO","Ross Gunn","13","1:18.180","34:04.830","Green","Track","23.770","35.735","18.675"
"97","GTD","Chandler Hull","23","1:19.699","34:05.957","Green","Track","24.455","36.096","19.148"
"30","LMP3","Garett Grist","23","1:29.983","34:06.974","Green","Track","35.844","35.442","18.697"
"3","GTDPRO","Antonio Garcia","11","5:20.974","34:07.637","Green","Track","260.939","39.701","20.334"
"9","GTDPRO","Patrick Pilet","12","1:17.277","34:08.454","Green","Track","22.997","35.187","19.093"
"79","GTDPRO","Jules Gounon","12","1:25.896","34:16.543","Green","Pit","22.999","35.259","27.638"
"96","GTD","Patrick Gallagher","20","1:16.731","34:17.026","Green","Track","23.010","35.038","18.683"
"57","GTD","Philip Ellis","24","1:16.277","34:28.013","Green","Track","22.719","35.079","18.479"
"4","LMP3","Antoine Comeau","22","1:14.294","34:30.561","Green","Track","21.913","34.640","17.741"
"31","GTP","Alexander Sims","11","7:02.658","34:35.713","Green","Track","371.111","32.680","18.867"
"1","GTD","Bryan Sellers","22","1:15.912","34:47.471","Green","Track","22.826","34.745","18.341"
"10","GTP","Filipe Albuquerque","13","1:13.912","34:53.477","Green","Track","20.524","31.879","21.509"
"77","GTD","Trent Hindman","22","1:28.131","34:54.148","Green","Track","33.320","35.905","18.906"
"17","LMP3","Anthony Mantella","21","1:15.271","34:54.852","Green","Track","22.643","34.747","17.881"
"91","GTD","Kay van Berlo","15","1:17.466","35:10.917","Green","Track","23.506","35.407","18.553"
"14","GTDPRO","Ben Barnicoat","13","1:17.072","35:15.392","Green","Track","23.049","35.427","18.596"
"66","GTD","Katherine Legge","21","4:02.223","35:16.442","Green","Pit","25.895","36.482","179.846"
